timestamp,window,sample,ir_raw,red_raw
2026-03-19T16:00:37.347,2,68,250013,179360
2026-03-19T16:00:37.387,2,69,250067,179372
2026-03-19T16:00:37.427,2,70,250067,179372
2026-03-19T16:00:37.467,2,71,250067,179372
2026-03-19T16:00:37.506,2,72,250067,179372
2026-03-19T16:00:37.546,2,73,250002,179303
2026-03-19T16:00:37.586,2,74,250002,179303
2026-03-19T16:00:37.626,2,75,250002,179303
2026-03-19T16:00:37.666,2,76,250002,179303
2026-03-19T16:00:37.707,2,77,249956,179280
2026-03-19T16:00:37.746,2,78,249956,179280
2026-03-19T16:00:37.786,2,79,249956,179280
2026-03-19T16:00:37.825,2,80,249956,179280
2026-03-19T16:00:37.865,2,81,249958,179272
2026-03-19T16:00:37.912,2,82,249958,179272
2026-03-19T16:00:37.945,2,83,249958,179272
2026-03-19T16:00:37.985,2,84,249958,179272
2026-03-19T16:00:38.025,2,85,250031,179296
2026-03-19T16:00:38.065,2,86,250031,179296
2026-03-19T16:00:38.104,2,87,250031,179296
2026-03-19T16:00:38.144,2,88,250031,179296
2026-03-19T16:00:38.184,2,89,250090,179344
2026-03-19T16:00:38.224,2,90,250090,179344
2026-03-19T16:00:38.264,2,91,250090,179344
2026-03-19T16:00:38.304,2,92,250090,179344
2026-03-19T16:00:38.343,2,93,250067,179285
2026-03-19T16:00:38.383,2,94,250067,179285
2026-03-19T16:00:38.423,2,95,250067,179285
2026-03-19T16:00:38.464,2,96,250067,179285
2026-03-19T16:00:38.503,2,97,250028,179262
2026-03-19T16:00:38.543,2,98,250028,179262
2026-03-19T16:00:38.582,2,99,250028,179262
2026-03-19T16:00:38.622,2,100,250028,179262
2026-03-19T16:00:38.663,2,101,250012,179247
2026-03-19T16:00:38.703,2,102,250012,179247
2026-03-19T16:00:38.743,2,103,250012,179247
2026-03-19T16:00:38.782,2,104,250012,179247
2026-03-19T16:00:38.822,2,105,250065,179234
2026-03-19T16:00:38.862,2,106,250065,179234
2026-03-19T16:00:38.902,2,107,250065,179234
2026-03-19T16:00:38.941,2,108,250065,179234
2026-03-19T16:00:38.981,2,109,250096,179272
2026-03-19T16:00:39.021,2,110,250096,179272
2026-03-19T16:00:39.061,2,111,250096,179272
2026-03-19T16:00:39.101,2,112,250096,179272
2026-03-19T16:00:39.141,2,113,250083,179203
2026-03-19T16:00:39.180,2,114,250083,179203
2026-03-19T16:00:39.221,2,115,250083,179203
2026-03-19T16:00:39.260,2,116,250083,179203
2026-03-19T16:00:39.300,2,117,249941,179154
2026-03-19T16:00:39.340,2,118,249941,179154
2026-03-19T16:00:39.380,2,119,249941,179154
2026-03-19T16:00:39.419,2,120,249941,179154
2026-03-19T16:00:39.459,2,121,249678,179187
2026-03-19T16:00:39.499,2,122,249678,179187
2026-03-19T16:00:39.540,2,123,249678,179187
2026-03-19T16:00:39.579,2,124,249678,179187
2026-03-19T16:00:39.619,2,125,249739,179293
2026-03-19T16:00:39.659,2,126,249739,179293
2026-03-19T16:00:39.699,2,127,249739,179293
2026-03-19T16:00:39.739,2,128,249739,179293
2026-03-19T16:00:39.780,2,129,249856,179375
2026-03-19T16:00:39.818,2,130,249856,179375
2026-03-19T16:00:39.859,2,131,249856,179375
2026-03-19T16:00:39.898,2,132,249856,179375
2026-03-19T16:00:39.938,2,133,249835,179390
2026-03-19T16:00:39.978,2,134,249835,179390
2026-03-19T16:00:40.018,2,135,249835,179390
2026-03-19T16:00:40.058,2,136,249835,179390
2026-03-19T16:00:40.098,2,137,249975,179501
2026-03-19T16:00:40.137,2,138,249975,179501
2026-03-19T16:00:40.177,2,139,249975,179501
2026-03-19T16:00:40.218,2,140,249975,179501
2026-03-19T16:00:40.257,2,141,250207,179644
2026-03-19T16:00:40.297,2,142,250207,179644
